S.,,,Un
No.,Branch,Course Name/Group Name,(Credits)
548,MTH,UG PROJECT (UGP-,3-0-0-
,,III)(MTH393A),0(9)
549,MTH,UNDER GRADUATE,0-0-9-
,,PROJECT IV(MTH394A),0(9)
550,MTH,TECHNICAL,0-0-0-
,,COMMUNICATION,2(2)
,,SKILLS(MTH399A),
551,MTH,THEORY OF,3-0-0-
,,COMPUTATION(MTH401A),0(9)
,,,
552,MTH,COMPLEX,3-1-0-
553,MTH,FUNCTIONAL,3-1-0-
,,ANALYSIS(MTH405A),0(11)
,,,
554,MTH,COMPUTER,2-1-1-
,,PROGRAMMING AND DATA,0(9)
,,STRUCTURES(MTH409A),
555,MTH,APPLIED STOCHASTIC,3-1-0-
,,PROCESS(MTH412A),0(11)
,,,
556,MTH,MATRIX THEORY AND,3-1-0-
,,LINEAR,0(11)
,,ESTIMATION(MTH415A),
557,MTH,ORDINARY DIFFERENTIAL,3-1-0-
,,EQUATIONS(MTH421A),0(11)
,,,
,,,
558,MTH,PARTIAL DIFFERENTIAL,3-1-0-
,,EQUATIONS(MTH424A),0(11)
,,,
559,MTH,MATHEMATICAL,3-1-0-
,,METHODS(MTH428A),0(11)
,,,
560,MTH,NUMERICAL ANALYSIS &,3-0-1-
,,SCIENTIFIC COMPUTING,0(10)
,,II(MTH430A),
561,MTH,INTRODUCTION TO,3-1-0-
,,SAMPLING,0(6)
,,THEORY(MTH432A),
562,MTH,REAL ANALYSIS(MTH433A),3-1-0-
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
,,ANALYSIS(MTH403A),0(11)
563,MTH,COMPLEX,3-1-0-
,,ANALYSIS(MTH434A),0(6)
,,,
564,MTH,STATISTICAL SIMULATION,3-1-0-
,,AND DATA,0(11)
,,ANALYSIS(MTH511A),
565,MTH,INFERENCE - II(MTH515A),3-1-0-
,,,0(11)
,,,
,,,
566,MTH,TIME SERIES,3-1-0-
,,ANALYSIS(MTH517A),0(11)
,,,
567,MTH,ELLIPTIC CURVES,3-0-0-
,,MODULAR FORMS AND,0(9)
,,CONGRUENT NUMBER,
,,PROBLEM(MTH525A),
568,MTH,PROJECT-I(MTH598A),0-0-9-
,,,0(9)
569,MTH,PROJECT-II(MTH599A),0-0-0-
,,,0(9)
570,MTH,ALGEBRA II(MTH611A),3-0-0-
,,,0(9)
571,MTH,INTRODUCTION TO,3-0-0-
,,COMMUTATIVE,0(9)
,,ALGEBRA(MTH612A),
572,MTH,REIMANN,3-0-0-
,,SURFACES(MTH615A),0(9)
573,MTH,ALGEBRAIC,3-0-0-
,,TOPOLOGY(MTH649A),0(9)
574,MTH,NONLINEAR DYNAMICAL,3-0-0-
575,MTH,ASYMPTOTIC,3-0-0-
,,STATISTICS(MTH665A),0(9)
,,,
576,MTH,INTRODUCTION TO,3-0-0-
,,ALGEBRAIC GEOMETRY,0(9)
,,AND ALGEBRAIC,
,,GROUPS(MTH667A),
577,MTH,POTENTIAL THEORY IN,3-0-0-
,,THE COMPLEX,0(9)
,,PLANE(MTH670A),
578,MTH,VARIATIONAL METHODS IN,3-0-0-
,,PDE(MTH674A),0(9)
,,,
,,,
579,MTH,SPATIO-TEMPORAL,3-0-0-
,,MODELS IN,0(9)
,,MATHEMATICAL,
,,BIOLOGY(MTH679A),
580,MTH,AN INTRODUCTION TO VON,3-0-0-
,,NEUMANN,0(9)
,,ALGEBRAS(MTH680A),
581,MTH,PROBABILISTIC THEORY OF,3-0-0-
,,PATTERN,0(9)
,,RECOGNITION(MTH690A),
,,,
582,MTH,SPECTRAL METHODS FOR,3-0-0-
,,PARTIAL DIFFERENTIAL,0(9)
,,EQUATIONS(MTH696A),
583,MTH,PROJECT-I(MTH697A),0-0-9-
,,,0(9)
584,MTH,PROJECT II(MTH698A),0-0-0-
,,,0(9)
585,MTH,PROJECT- III(MTH699A),0-0-0-
586,MTH,DIFFERENTIAL,3-0-0-
,,TOPOLOGY(MTH713A),0(9)
,,,
587,MTH,ANALYSIS(MTH753A),3-0-0-
,,,0(9)
,,,
588,MTH,PROBABILITY,3-0-0-
,,THEORY(MTH754A),0(9)
589,MTH,STATISTICAL,3-0-0-
,,INFERENCE(MTH755A),0(9)
,,,
590,MTH,VECTOR BUNDLES AND,3-0-0-
,,CHARACTERISTIC,0(9)
,,CLASSES(MTH761A),
591,MTH,RESEARCH(MTH799),0-0-0-
,,,0(0)
,,,
592,NET,M TECH THESIS(NT699),0-0-0-
,,,0(0)
593,NET,PHD THESIS(NT799),0-0-0-
,,,0(0)
594,PHY,OPTICS(PHY224A),2-0-6-
,,,0(12)
595,PHY,PHYSICS OF INFORMATION,3-0-0-
,,PROCESSING(PHY313A),0(9)
596,PHY,MODERN PHYSICS,1-0-6-
,,LABORATORY(PHY315A),0(9)
597,PHY,INTRODUCTION TO THE,0-0-5-
,,DEPARTMENT(PHY400A),0(5)
598,PHY,CLASSICAL MECHANICS,3-1-0-
599,PHY,SPECIAL & GENERAL,3-0-0-
,,RELATIVITY(PHY407A),0(9)
,,,
600,PHY,MATHEMATICAL METHODS,3-1-0-
,,I(PHY421A),0(11)
,,,
601,PHY,QUANTUM MECHANICS,3-1-0-
,,I(PHY431A),0(11)
,,,
602,PHY,ELECTRONICS(PHY441A),2-1-3-
,,,0(11)
,,,
603,PHY,EXPERIMENTAL PHYSICS,0-0-8-
,,I(PHY461A),0(8)
,,,
604,PHY,EXPERIMENTAL PHYSICS,0-0-8-
,,II(PHY462A),0(8)
,,,
605,PHY,M SC REVIEW PROJECT,0-0-9-
,,II(PHY501A),0(9)
606,PHY,M.SC. REVIEW PROJECT,0-0-8-
,,III(PHY502A),0(8)
607,PHY,CONDENSED MATTER,3-1-0-
,,PHYSICS I(PHY543A),0(11)
,,,
608,PHY,CLASSICAL,3-1-0-
,,ELECTRODYNAMICS,0(11)
,,I(PHY552A),
609,PHY,BACHLOR OF SCIENCE,0-0-0-
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
,,I(PHY401A),0(11)
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
610,PHY,BACHLOR OF SCIENCE,0-0-0-
,,PROJECT -II(PHY556A),9(9)
,,,
611,PHY,M.SC. PROJECT I(PHY563A),0-0-11-
,,,0(11)
612,PHY,M.SC. PROJECT II(PHY565A),0-0-11-
,,,0(11)
613,PHY,M.SC.RESEARCH PROJECT,0-0-0-
,,I(PHY596A),9(9)
614,PHY,M.SC. RESEARCH PROJECT,0-0-0-
,,I(PHY598A),9(9)
615,PHY,COMPUTATIONAL,3-0-0-
,,SIMULATION METHODS IN,0(9)
,,PHYSICS(PHY627A),
616,PHY,CONDENSED MATTER,3-0-0-
,,PHENOMENA IN LOW,0(9)
,,DIMENSIONAL,
,,MATERIALS(PHY642A),
617,PHY,THEORY OF RANDOM,3-0-0-
,,PROCESSES AND,0(9)
,,APPLICATIONS(PHY662A),
618,PHY,UNCERTAINITY,3-0-0-
,,INFORMATION AND,0(9)
,,CLASSICAL,
,,DYNAMICS(PHY665A),
619,PHY,PHYSICS OF,3-0-0-
,,TURBULENCE(PHY672A),0(9)
620,PHY,QUANTUM FIELD,3-0-0-
,,THEORY(PHY681A),0(9)
621,PHY,COHERENCE & QUANTUM,3-0-0-
,,ENTANGLEMENT(PHY690G),0(9)
622,PHY,ADVANCED GENERAL,3-0-0-
S.,,,Units
No.,Branch,Course Name/Group Name,(Credits)
,,RELATIVITY AND BLACK,0(9)
,,HOLES(PHY690M),
623,PHY,CORRELATED ELECTRONS,3-0-0-
,,AND QUANTUM,0(9)
,,MAGNETISM(PHY690N),
624,PHY,SUPERCONDUCTIVITY AND,3-0-0-
,,APPLICATIONS(PHY690T),0(9)
625,PHY,M.SC.RESEARCH PROJECT,0-0-0-
,,I(PHY696A),9(9)
626,PHY,M.SC.RESEARCH PROJECT,0-0-0-
,,I(PHY698A),9(9)
627,PHY,RESEARCH(PHY799),0-0-0-
,,,0(0)
,,,
628,PSE,INTRODUCTION TO,3-0-0-
,,PHOTONICS(PSE601A),0(9)
,,,
629,PSE,PRINCIPLES OF LASERS,3-0-0-
,,AND DETECTORS(PSE602A),0(9)
,,,
630,PSE,NUMERICAL METHODS IN,3-0-0-
,,OPTICS(PSE603A),0(9)
,,,
631,PSE,M. TECH THESIS(PSE699),0-0-0-
,,,0(0)
,,,
632,PSE,PHD THESIS(PSE799),0-0-0-
,,,0(0)
633,PSE,MS - RESEARCH,0-0-0-
,,THESIS(PSE899),0(0)
634,SEE,THERMO-FLUID,3-0-0-
,,ENGINEERING(SEE601A),0(9)
635,SEE,PHYSICS OF ENERGY,3-0-0-
,,MATERIALS(SEE602A),0(9)
636,SEE,THERMODYNAMICS OF,3-0-0-
,,ENERGY,0(9)
,,SYSTEMS(SEE604A),
,,,
,,,
,,,
637,SEE,AN INTRODUCTION TO,2-0-3-
,,SUSTAINABLE ENERGY,0(9)
,,TECHNOLOGIES(SEE605A),
,,,
638,SEE,ELECTROCHEMICAL,3-0-0-
,,ENERGY,0(9)
,,SYSTEMS(SEE606A),
639,SEE,HYDROGEN ENERGY:,3-0-0-
,,PRODUCTION STORAGE,0(9)
,,AND,
,,UTILIZATION(SEE607A),
640,SEE,INTRODUCTION TO,3-0-0-
,,BIOENERGY AND,0(9)
,,BIOFUELS(SEE608A),
641,SEE,ESSENTIAL ELECTRICAL,3-0-0-
,,ENGINEERING FOR,0(9)
,,RENEWABLES,
,,INTEGRATION(SEE616A),
,,,
,,,
642,SEE,ENERGY EFFICIENT,3-0-0-
,,BUILDING,0(9)
,,DESIGN(SEE618A),
643,SEE,SEMINAR,0-0-0-
No.,Branch,Course Name/Group Name,(Credits)
644,SEE,SEMINAR,0-0-0-
,,PRESENTATION(SEE691A),0(0)
,,,
,,,
,,,
645,SEE,M TECH THESIS(SEE699),0-0-0-
,,,0(0)
646,SEE,PHD THESIS(SEE799),0-0-0-
,,,0(0)
647,SEE,MS - RESEARCH,0-0-0-
,,THESIS(SEE899),0(0)
648,SPEC,MORNING,0-0-3-
,,EXERCISE(PE101A),0(3)
649,SPEC,EVENING,0-0-3-
,,EXERCISE(PE102A),0(3)
650,SSA,INTRODUCTION TO SPACE,3-0-0-
,,& ASTRONOMICAL,0(9)
,,INSTRUMENTATION(SPA601,
,,A),
651,SSA,MATHEMATICAL METHODS,3-0-0-
,,IN SPACE SCIENCES &,0(9)
,,ENGINEERING(SPA602A),
652,SSA,SOLAR SYSTEM PROCESSES,3-0-0-
,,AND SPACE,0(9)
,,MISSIONS(SPA603A),
653,SSA,RADIO ASTRONOMY,3-0-0-
,,I(SPA610A),0(9)
,,,
654,SSA,SOLAR SYSTEM,3-0-0-
